lon,lat,lzprod,szprod,dfbot,photic,depth,Tb,Tm,Tp
224.5,40.5,35.05240548,35.7277173,2.93161515,201.9617373,4163.411572,1.537,3.566619048,13.38495
224.5,41.5,40.50275664,41.03153742,3.10419558,200.0240539,3997.417126,1.564,3.530190476,12.7688
224.5,42.5,44.63097373,46.61185193,3.17211131,188.818916,3975.771312,1.572,3.494666667,12.19655
224.5,43.5,46.89210595,46.457655,3.12985169,183.9027846,3948.730516,1.547,3.454666667,11.64365
224.5,44.5,54.00172977,48.21409888,3.19184791,184.7860871,3995.699459,1.543,3.40447619,11.0872
224.5,45.5,62.73745168,53.70473102,3.28045819,179.6110526,4086.43773,1.554,3.343761905,10.5252
224.5,46.5,64.2201219,54.08594789,3.28612169,177.1001907,4058.597525,1.544,3.278619048,9.97905
224.5,47.5,60.17555125,52.83119878,3.20830538,173.4858005,3963.472194,1.529,3.219571429,9.4835
224.5,48.5,58.46362453,51.03206873,3.22726766,177.3469475,3912.677157,1.528,3.178047619,9.0703
224.5,49.5,62.20002967,53.1777778,3.4899967,175.1645312,3607.727305,1.543,3.160761905,8.75325
224.5,50.5,65.9954599,55.31878158,3.62944859,166.8856488,3622.688147,1.541,3.167285714,8.52715
224.5,51.5,67.20770423,57.73129566,3.93076398,164.2562654,3539.721266,1.573,3.190285714,8.3662
224.5,52.5,70.82200177,58.73994353,4.2187874,157.3044283,3411.758098,1.57,3.219190476,8.2321
224.5,53.5,74.24477952,60.33163256,6.68164834,149.9381517,2757.588159,1.547,3.244285714,8.08635
224.5,54.5,77.66332297,66.45782952,5.70142858,142.5771332,2739.857607,1.61,3.261428571,7.9083
224.5,55.5,79.58365607,70.18029694,26.62051837,127.7402911,2031.470131,1.626,3.281190476,7.7099
224.5,56.5,126.900872,130.3683301,269.106277,103.7926373,473.1930239,4.286,NA,7.52765
224.5,70.5,10.55598902,16.41321994,111.3107161,96.31306765,193.0358,-1.146,NA,-0.830272727
224.5,71.5,1.301444123,3.060450064,1.9705378,140.0595458,1541.593001,-0.406,0.035285714,-0.91255
224.5,72.5,0.080515328,0.867395825,0.77520172,298.0525734,2454.641538,-0.349,0.039428571,-0.94315
224.5,73.5,0.064474505,0.426103463,0.61302322,410.3824262,2982.782512,-0.339,0.04052381,-0.9763
224.5,74.5,0.075876301,0.312045274,0.53455357,556.2801652,3269.012932,-0.294,0.039952381,-1.01595
224.5,75.5,0.092549779,0.306080486,0.51453752,546.8742585,3457.058658,-0.281,0.037904762,-1.06425
224.5,76.5,0.138633811,0.371172907,0.54099475,485.6937262,3511.168339,-0.282,0.034952381,-1.1178
224.5,77.5,0.189142508,0.419682153,0.54593961,442.6869411,3518.135699,-0.284,0.032666667,-1.1767
225.5,-73.5,4.504509382,12.34434776,22.68776444,222.5247963,2276.140005,0.554,1.298190476,-1.5024
225.5,-72.5,0.386859088,3.040671251,1.03079205,335.3506177,3883.718364,0.396,1.318904762,-1.47065
225.5,-71.5,0.062409475,1.897421404,0.86080024,344.46543,4091.518073,0.274,1.339190476,-1.44125
225.5,-70.5,0.064355761,1.903265713,0.83227321,322.4795939,4319.912581,0.278,1.364571429,-1.4273
225.5,-69.5,0.073619412,1.978162475,0.82911973,271.568483,4415.429317,0.276,1.393238095,-1.42305
225.5,-68.5,0.085125395,2.144641572,0.88382434,249.3159783,4382.583324,0.279,1.422619048,-1.404
225.5,-67.5,0.095626,2.233143981,0.88570628,245.039717,4501.601007,0.289,1.448714286,-1.33355
225.5,-66.5,0.1190435,2.187877181,0.8686138,256.6929294,4620.106006,0.267,1.468952381,-1.18365
225.5,-65.5,0.132868906,2.252708563,0.90236203,301.9350395,4511.667859,0.252,1.484047619,-0.9344
225.5,-64.5,0.160803829,2.332534884,0.8792072,248.6177693,4664.749386,0.302,1.496619048,-0.60905
225.5,-63.5,0.179728686,2.58812964,0.93705986,242.0313666,4632.28378,0.257,1.509714286,-0.24965
225.5,-62.5,0.296562685,3.888282263,1.10528972,222.4441907,4605.043223,0.252,1.530619048,0.10785
225.5,-61.5,0.338293666,4.872236411,1.21877485,231.7602812,4412.432409,0.276,1.572857143,0.455
225.5,-60.5,0.348427924,6.783901935,1.39575584,223.9949001,4380.289041,0.279,1.650047619,0.81855
225.5,-59.5,0.569188867,13.54987805,2.08740665,225.1801857,4001.546147,0.332,1.766571429,1.2529
225.5,-58.5,1.399738797,18.91921497,2.81388,228.8334921,3584.763956,0.371,1.917047619,1.8011
225.5,-57.5,3.08949115,16.61440002,3.08981946,224.4303537,3483.031621,0.631,2.09752381,2.4856
225.5,-56.5,3.623676599,16.95756562,3.25990852,223.4375658,3346.684447,0.805,2.322761905,3.31665
225.5,-55.5,3.637775708,18.07844897,3.47070563,224.8005181,3130.915104,0.706,2.624619048,4.2863
225.5,-54.5,4.582522468,17.75367066,3.97421909,231.6384683,2795.836882,1.356,3.024285714,5.3479
225.5,-53.5,8.225514435,20.53556739,4.17492078,228.7803,3802.291286,1.294,3.501238095,6.39765
225.5,-52.5,11.24846215,26.43912747,4.75675975,215.4976824,4347.071445,1.31,3.989619048,7.31145
225.5,-51.5,12.3718907,29.48512117,4.72299057,216.1496078,4581.633867,1.298,4.40552381,8.0017
225.5,-50.5,13.41403749,31.91133493,4.6859376,208.5267845,4737.800677,1.213,4.688666667,8.45955
225.5,-49.5,13.81295147,33.42599345,4.70046501,210.7640406,4846.920853,1.304,4.826190476,8.7431
225.5,-48.5,13.99516805,36.28838662,4.96667089,220.1069698,4823.731406,1.269,4.850190476,8.9445
225.5,-47.5,15.75167849,37.42795969,4.92050874,226.1142025,4813.69292,1.279,4.813190476,9.15235
225.5,-46.5,16.92963012,34.45808474,4.50332607,226.897294,4961.487044,1.252,4.762809524,9.4336
225.5,-45.5,16.40419697,29.80059874,4.13922585,235.9719462,4846.777366,1.239,4.727333333,9.82995
225.5,-44.5,14.52730813,26.0264137,3.65002424,237.2084051,4833.621727,1.261,4.715190476,10.3548
225.5,-43.5,13.32060521,24.87700134,3.41970087,233.6054589,4989.539446,1.266,4.723619048,10.9955
225.5,-42.5,12.93422606,25.27404344,3.38278745,237.9603563,5051.325432,1.276,4.745571429,11.71805
225.5,-41.5,12.57560273,25.92128612,3.45822765,239.4052672,4942.83448,1.243,4.773904762,12.4824
225.5,-40.5,11.91178948,26.70640513,3.38763105,251.407771,5052.915539,1.266,4.802571429,13.25445
225.5,-39.5,12.14339688,27.64391778,3.55161752,253.2959349,5001.129992,1.255,4.826809524,14.0096
225.5,-38.5,12.94040819,28.09873395,3.63046418,265.1364173,4994.05708,1.203,4.841047619,14.72615
225.5,-37.5,13.29872577,27.95918946,3.76899679,270.4165417,4865.484078,1.268,4.841380952,15.39095
225.5,-36.5,13.71789019,28.03740317,3.98925211,279.3087716,4741.725263,1.275,4.828380952,16.012
225.5,-35.5,13.05124639,28.18136871,4.23603474,302.1519455,4490.416392,1.272,4.808142857,16.6281
225.5,-34.5,12.62285855,27.80422858,4.25516699,314.4665537,4498.287964,1.278,4.787428571,17.2759
225.5,-33.5,11.39513817,27.27444663,4.14509776,334.8025054,4642.069816,1.324,4.76947619,17.9579
225.5,-32.5,8.222030537,25.48554722,4.11421483,340.6511272,4387.166296,1.333,4.75247619,18.646
225.5,-31.5,5.310583202,21.56391002,3.75717101,350.2262237,4078.678153,1.334,4.733285714,19.3182
225.5,-30.5,3.247441896,17.90321073,3.39548317,383.2659053,4094.420144,1.331,4.709380952,19.96775
225.5,-29.5,2.314903993,15.57696179,3.09763868,378.8257494,4216.960276,1.361,4.681333333,20.60685
225.5,-28.5,1.755985863,14.45533282,2.9592794,390.5817753,4180.066484,1.489,4.650714286,21.24655
225.5,-27.5,1.65594703,13.45886147,3.04306543,401.8891875,4061.640512,1.525,4.620619048,21.8893
225.5,-26.5,1.733425741,13.55194865,3.21239904,405.1886752,4105.704753,1.535,4.59247619,22.5413
225.5,-25.5,2.310931753,15.71304457,3.78461045,414.3899799,3916.066775,1.549,4.564619048,23.18635
225.5,-24.5,3.048887243,17.33340302,4.20503738,423.2990197,3919.505904,1.539,4.534666667,23.79265
225.5,-23.5,3.704629942,18.61246576,9.71294952,266.484295,3409.186007,1.499,4.504333333,24.33385
225.5,-22.5,4.98854422,21.22152611,5.45761367,392.1813594,3166.621866,1.605,4.478333333,24.8036
225.5,-21.5,5.809905028,21.93352758,5.7237169,400.5512879,3460.812577,1.633,4.462142857,25.214
225.5,-20.5,6.793644277,21.91509209,5.63210472,396.861415,3922.530487,1.451,4.458761905,25.5782
225.5,-19.5,9.089528176,23.14666516,6.54886798,356.6720774,3134.590354,1.706,4.468238095,25.90335
225.5,-18.5,10.99625195,24.85269746,7.07345819,341.924289,3387.845683,1.53,4.48947619,26.1953
225.5,-17.5,14.68439398,28.52273012,7.14002054,315.190212,4300.85688,1.541,4.520619048,26.46155
225.5,-16.5,20.14908606,31.60596781,7.89429002,293.1954787,4335.223042,1.552,4.55847619,26.70245
225.5,-15.5,28.96127222,37.69666677,9.49323128,279.1696145,4142.850583,1.521,4.59952381,26.9081
225.5,-14.5,38.54937131,44.63793917,10.4714466,259.218087,4246.924143,1.528,4.641904762,27.06685
225.5,-13.5,50.82329563,52.73956559,11.65288872,251.7216379,4241.776528,1.518,4.685333333,27.17605
225.5,-12.5,66.25001536,65.10194038,12.79166859,248.7889127,4301.301101,1.519,4.73147619,27.244
225.5,-11.5,77.81884892,73.23534803,14.05783457,244.1899357,4124.091296,1.466,4.77847619,27.27705
225.5,-10.5,85.95000072,77.48422049,14.41179097,237.2340826,4028.255344,1.479,4.820428571,27.2677
225.5,-9.5,93.53703642,82.30289205,13.35366103,234.9268637,4430.754199,1.47,4.851,27.2062
225.5,-8.5,93.69575915,83.76043118,13.05496335,233.5080488,4557.108762,1.415,4.868809524,27.08615
225.5,-7.5,95.36625433,85.14088448,12.91237721,231.3544017,4584.871938,1.261,4.877619048,26.90485
225.5,-6.5,98.27320088,87.5562144,12.86340918,230.4682674,4561.644556,1.449,4.88347619,26.6565
225.5,-5.5,94.90767239,88.97099587,12.8952729,230.2521593,4542.361782,1.433,4.888952381,26.34
225.5,-4.5,86.09602171,89.65197527,12.67355158,224.2676549,4582.249644,1.444,4.893190476,25.9675
225.5,-3.5,72.23529338,91.31543101,12.30349449,223.2854525,4530.772339,1.435,4.89547619,25.562
225.5,-2.5,55.5618524,98.17125773,12.07717355,217.542861,4477.537183,1.429,4.898047619,25.15805
225.5,-1.5,38.00654593,91.11332727,11.17503617,208.2925201,4426.862109,1.423,4.903333333,24.8161
225.5,-0.5,25.29606831,70.92869376,9.64177846,188.7806676,4246.648337,1.437,4.910857143,24.6196
225.5,0.5,28.94370968,74.46046034,10.17922978,198.2847713,4065.59488,1.432,4.917333333,24.6365
225.5,1.5,45.36542613,91.00491695,11.2368313,205.3733559,4390.376118,1.436,4.921047619,24.87295
225.5,2.5,64.25631882,97.12811796,12.32652273,210.7075948,4260.037939,1.431,4.922904762,25.2548
225.5,3.5,78.93222577,98.208783,12.7928535,211.1245469,4255.064744,1.423,4.924809524,25.64255
225.5,4.5,87.10922127,98.26872788,11.67503303,209.2441707,4506.884531,1.409,4.926857143,25.85365
225.5,5.5,86.5022754,92.43266477,10.9124063,209.4206133,4490.589895,1.359,4.928857143,25.70375
225.5,6.5,81.53532325,83.26176121,9.87519678,217.0088488,4488.638071,1.39,4.93,25.1049
225.5,7.5,74.28866281,73.67770674,8.4311643,217.862409,4666.205298,1.45,4.929761905,24.17205
225.5,8.5,71.09569805,70.52979579,7.7951514,228.6908769,4769.358823,1.432,4.927809524,23.1972
225.5,9.5,68.47051022,70.08138909,7.6232666,232.0808559,4826.46258,1.467,4.922952381,22.49685
225.5,10.5,64.25483932,68.97360017,7.31808692,230.8764476,4920.428096,1.463,4.913285714,22.24135
225.5,11.5,60.55800203,66.35099256,7.53107514,234.2013513,4855.808418,1.457,4.893619048,22.4025
225.5,12.5,56.65275267,62.59925743,7.37683279,235.2223812,4777.75019,1.451,4.86147619,22.8099
225.5,13.5,52.62143664,58.30039476,6.91195668,240.7400771,4793.102085,1.445,4.819238095,23.261
225.5,14.5,47.49981935,51.32375036,6.38657575,249.4921229,4877.950799,1.442,4.774619048,23.5986
225.5,15.5,40.10141585,42.17742343,5.82503111,261.7545463,4732.745039,1.44,4.734428571,23.7343
225.5,16.5,31.14317282,34.74953947,4.99140827,272.5988866,4889.084699,1.394,4.698285714,23.6558
225.5,17.5,22.8496212,28.72051339,4.07282124,278.9977241,5131.587549,1.478,4.660809524,23.41095
225.5,18.5,17.93200904,25.5368292,3.58172924,295.031875,5193.093568,1.415,4.616190476,23.0743
225.5,19.5,11.98178652,20.54172466,3.07008333,298.2328832,5249.650815,1.417,4.563095238,22.71025
225.5,20.5,8.081535709,16.60914495,2.7544776,293.3992286,5265.986621,1.398,4.502428571,22.34665
225.5,21.5,6.005178505,14.67938701,2.59112544,306.4428853,5088.676096,1.497,4.433904762,21.9899
225.5,22.5,4.141516637,13.00496342,2.42382044,310.7899941,5004.651489,1.505,4.358714286,21.6429
225.5,23.5,2.881293669,11.81489046,2.26388565,306.5485793,4880.753192,1.496,4.278904762,21.3125
225.5,24.5,2.008545559,10.84612901,2.21575258,307.9513199,4674.882528,1.5,4.200857143,20.99865
225.5,25.5,1.740317194,10.67784285,2.20338502,303.9277739,4574.106152,1.511,4.130142857,20.69015
225.5,26.5,1.567894559,10.51933861,2.1788027,299.5904672,4467.976508,1.516,4.070285714,20.37045
225.5,27.5,1.684055129,10.29003261,2.11332219,297.4933112,4401.287578,1.535,4.02252381,20.02665
225.5,28.5,1.818101023,10.05686372,2.06797623,293.6607499,4171.004215,1.54,3.986714286,19.6556
225.5,29.5,1.91520228,9.617889574,1.84766118,286.3250757,4406.83846,1.542,3.960285714,19.25855
225.5,30.5,2.608561745,10.29469019,1.75878939,282.9496401,4660.562229,1.589,3.939333333,18.84
225.5,31.5,3.68778926,11.59052613,1.84640432,280.5473297,4632.983146,1.564,3.91952381,18.4032
225.5,32.5,4.637934132,11.77535628,1.8408554,273.9125815,4626.177104,1.567,3.897,17.94805
225.5,33.5,6.792061612,13.71081604,1.87899986,272.6695041,4922.052104,1.569,3.869666667,17.46845
225.5,34.5,8.642919288,16.03750845,1.8388299,265.7692454,5202.416463,1.569,3.835619048,16.9602
225.5,35.5,11.51722097,17.73012159,1.88143242,249.0424693,5241.657418,1.576,3.795619048,16.4251
225.5,36.5,15.709267,20.91242845,2.05903745,233.407104,5108.973163,1.584,3.751857143,15.86485
225.5,37.5,19.44909596,24.18438693,2.2252544,226.9656213,4924.173136,1.576,3.708095238,15.27545
225.5,38.5,24.08099225,28.07347632,2.4232722,219.5708373,4801.335449,1.58,3.666047619,14.6536
225.5,39.5,29.70597807,30.96796206,2.72690639,204.1692095,4473.656151,1.564,3.626238095,14.0154
225.5,40.5,33.95095991,35.77900293,3.05895057,206.223208,3882.959901,1.532,3.589714286,13.39185
225.5,41.5,39.8463931,40.85983327,3.19217564,201.3867203,3853.21902,1.564,3.555428571,12.8059
225.5,42.5,43.64748705,44.29636454,3.22200148,187.1319013,3873.833731,1.565,3.520619048,12.25555
225.5,43.5,43.6180115,43.39087831,3.09455569,188.3529684,3877.130872,1.555,3.479619048,11.71795
225.5,44.5,53.33464467,47.82778262,3.2500081,186.8181271,3895.581798,1.544,3.427857143,11.1724
225.5,45.5,61.92409643,51.66474992,3.3303862,182.4439477,3962.030495,1.547,3.36552381,10.61975
225.5,46.5,60.28038112,51.66355961,3.31856808,173.1712293,3862.763924,1.535,3.298809524,10.08075
225.5,47.5,57.60151852,52.09751566,3.23183771,171.3210136,3913.412192,1.536,3.239238095,9.5911
225.5,48.5,57.12259443,51.34016324,3.4169168,177.6629044,3704.381953,1.532,3.198761905,9.18285
225.5,49.5,61.09177016,52.89635201,3.63737471,174.1584022,3491.271758,1.547,3.184238095,8.87245
225.5,50.5,65.97150559,55.27481466,3.97995374,171.0794465,3373.955138,1.576,3.195095238,8.6575
225.5,51.5,68.22072904,58.62510581,4.4354807,157.8011194,3270.183391,1.57,3.223190476,8.5134
225.5,52.5,70.6576164,59.18791121,5.02732007,144.6557439,2964.545069,1.579,3.257904762,8.40205
225.5,53.5,82.60917491,65.81278675,5.7401754,144.4336138,2765.979807,1.609,3.287428571,8.27355
225.5,54.5,98.23793701,82.4980949,27.70772459,124.7873579,2000.136194,1.64,3.293428571,8.0763
225.5,55.5,118.3871594,107.2740241,233.1141511,104.7605595,455.586106,5.257,NA,7.79815
225.5,70.5,11.42982302,17.18125824,140.1616665,86.35710392,71.11164404,-1.14,NA,-0.884307692
225.5,71.5,1.552216115,3.601596196,3.97597549,111.1527989,1285.475255,-0.398,0.035714286,-0.9431
225.5,72.5,0.077284792,0.952486023,0.82149148,337.5576063,2287.734775,-0.377,0.035095238,-0.96395
225.5,73.5,0.064268382,0.49215792,0.65023637,323.1871578,2869.033999,-0.35,0.034142857,-0.997
225.5,74.5,0.073075756,0.39755099,0.5829888,373.5437102,3244.087658,-0.294,0.033142857,-1.0389
225.5,75.5,0.087654714,0.354602209,0.54248683,534.2155673,3422.556819,-0.294,0.03147619,-1.08825
225.5,77.5,0.147203133,0.357444676,0.53272705,442.6869411,3471.113627,-0.289,0.027047619,-1.19835
226.5,-73.5,5.887997409,14.4620625,27.82630861,322.4557557,1630.119895,0.876,1.27947619,-1.52285
226.5,-72.5,0.705706843,4.42221424,1.39879062,337.7771959,3428.289164,0.42,1.30547619,-1.4824
226.5,-71.5,0.076825765,1.966770862,0.89341238,215.5070834,3936.190393,0.225,1.332619048,-1.443
226.5,-70.5,0.06422306,1.894613693,0.84442857,289.4515421,4284.845979,0.262,1.362571429,-1.4209
226.5,-69.5,0.072351398,1.968241227,0.86981203,323.059747,4308.15182,0.288,1.396428571,-1.4082
226.5,-68.5,0.08097624,2.082331044,0.88892987,224.3879289,4325.193376,0.294,1.431571429,-1.3828
226.5,-67.5,0.094281723,2.170101946,0.890504,300.9234107,4449.827746,0.29,1.464238095,-1.3028
226.5,-66.5,0.125198445,2.16505941,0.8716171,246.9668938,4600.820572,0.227,1.492238095,-1.1365
226.5,-65.5,0.147982863,2.211618864,0.88217813,234.8148093,4576.783702,0.206,1.51552381,-0.8711
226.5,-64.5,0.188937079,2.489967138,0.90574346,221.5172791,4672.516454,0.305,1.536,-0.52995
226.5,-63.5,0.210045155,2.789714096,0.95534288,241.3300833,4655.989818,0.299,1.555285714,-0.16165
226.5,-62.5,0.306319976,3.883213355,1.12947617,232.2342456,4482.911585,0.319,1.58,0.19985
226.5,-61.5,0.360096224,5.385780419,1.25537981,226.7940249,4423.622103,0.32,1.623380952,0.55295
226.5,-60.5,0.384735516,7.775018792,1.48937422,232.9023991,4291.717887,0.304,1.698857143,0.9328
226.5,-59.5,0.547264535,12.65552645,1.94395532,227.9733073,4106.317878,0.342,1.80947619,1.37915
226.5,-58.5,1.566491991,18.09895355,2.70177565,221.9815307,3781.768609,0.435,1.950809524,1.9235
226.5,-57.5,3.368878464,15.6130209,3.09877804,219.9273454,3435.434417,0.714,2.124714286,2.5888
226.5,-56.5,4.032141839,15.78068369,3.19655385,221.468203,3413.3536,0.882,2.354047619,3.4034
226.5,-55.5,4.067731344,18.17279603,3.49535758,226.3346939,3174.107419,1.04,2.673285714,4.37425
226.5,-54.5,4.841689865,18.27424596,3.77786423,230.0955674,3097.529965,1.395,3.094238095,5.44505
226.5,-53.5,8.85646811,21.68633908,4.0130241,232.0362901,4258.738563,1.228,3.580333333,6.49105
226.5,-52.5,11.2649602,27.41691189,4.71103084,214.3703264,4366.489497,1.323,4.056619048,7.3752
226.5,-51.5,11.86394015,27.94054338,4.74437329,208.8857516,4470.203242,1.301,4.44352381,8.0186
226.5,-50.5,12.83965555,31.40218337,4.71387293,211.8876301,4714.747656,1.204,4.694428571,8.43575
226.5,-49.5,13.14930685,33.70522728,4.85483363,214.1897288,4772.729642,1.298,4.807380952,8.69875
226.5,-48.5,13.93251326,35.35928547,4.73886835,223.3998189,4842.569587,1.248,4.817285714,8.8995
226.5,-47.5,15.31129226,35.12418066,4.76525635,224.8061325,4784.217135,1.275,4.775238095,9.11775
226.5,-46.5,16.58225178,34.10116796,4.61377246,223.8689523,4852.749857,1.247,4.725952381,9.416
226.5,-45.5,16.33743628,28.67143355,4.0386761,232.8977041,4884.265252,1.231,4.69552381,9.8289
226.5,-44.5,14.2774878,24.96638644,3.54381084,239.9198636,4846.162835,1.261,4.690619048,10.36965
226.5,-43.5,12.68338838,24.13865546,3.37305366,238.4996511,4950.560062,1.262,4.706761905,11.02195
226.5,-42.5,12.39074131,24.9070815,3.35523317,237.8882628,5030.010468,1.284,4.735047619,11.74845
226.5,-41.5,12.18592843,25.45852482,3.3673088,242.2977956,4994.550003,1.251,4.767142857,12.5079
226.5,-40.5,11.65733566,26.02547921,3.38530962,248.3775192,4990.231149,1.255,4.79752381,13.2698
226.5,-39.5,11.69024647,26.94605296,3.48749249,256.0019892,4985.657505,1.259,4.821809524,14.01385
226.5,-38.5,12.46784976,27.64761308,3.59384406,267.3189084,4972.007223,1.267,4.834809524,14.7225
226.5,-37.5,12.97756225,27.86374652,3.7673633,270.1514494,4855.643026,1.281,4.832761905,15.38155
226.5,-36.5,13.35317861,27.86356558,4.02797789,278.6232925,4615.781184,1.28,4.816285714,15.9985
226.5,-35.5,12.64400942,27.74499476,4.29833754,295.1859093,4298.49763,1.256,4.792285714,16.61015
226.5,-34.5,12.39695729,27.68311943,4.43074868,313.1163904,4171.815612,1.249,4.768761905,17.25475
226.5,-33.5,11.20483792,27.43936321,4.27480354,336.5953356,4462.882227,1.345,4.749380952,17.9378
226.5,-32.5,8.230500315,25.43867758,4.17574527,348.0934994,4239.026418,1.335,4.733,18.6338
226.5,-31.5,4.595822812,20.63020694,3.74173903,360.9389657,3838.660195,1.339,4.71547619,19.3186
226.5,-30.5,3.074367254,17.54901744,3.25059533,378.8977045,4175.848588,1.32,4.694285714,19.9888
226.5,-29.5,2.241137903,15.68770353,3.00931767,384.0928644,4189.268486,1.475,4.668904762,20.64395
226.5,-28.5,1.684703496,13.67499922,2.90628191,390.1471408,4146.500597,1.499,4.640952381,21.29125
226.5,-27.5,1.589962218,13.17758234,3.00554715,407.1089903,4064.852914,1.532,4.612857143,21.9319
226.5,-26.5,1.813634422,13.65810192,3.27233599,413.3038797,4011.829824,1.549,4.586333333,22.5684
226.5,-25.5,2.293576176,15.22903787,3.68209253,415.3965528,4003.390898,1.556,4.559952381,23.19355
226.5,-24.5,3.029820437,17.14759411,4.18977006,420.1438871,3915.509233,1.563,4.532142857,23.7803
226.5,-23.5,3.752575255,18.28689486,5.12171216,416.7708727,3617.19914,1.586,4.503428571,24.30815
226.5,-22.5,4.84746089,20.49124692,5.47032192,412.9694959,3226.98229,1.639,4.478047619,24.77135
226.5,-21.5,5.694440836,21.71383769,5.45275436,404.9532652,3735.958842,1.653,4.461142857,25.1778
226.5,-20.5,7.017836955,21.63702607,5.72615826,396.5886577,3709.063534,1.599,4.455571429,25.5369
226.5,-19.5,9.616088959,23.33060483,6.70982484,344.7195163,3143.374822,1.743,4.463095238,25.8525
226.5,-18.5,11.25312255,24.67391324,6.86063568,326.5343214,3775.506183,1.536,4.483666667,26.12875
226.5,-17.5,15.06632252,28.5989525,7.24329043,310.4037884,4270.733574,1.54,4.515714286,26.3737
226.5,-16.5,21.44348177,33.0552573,8.28738652,291.1228695,4262.383454,1.553,4.555380952,26.5912
226.5,-15.5,31.65848536,39.90668231,9.8702233,278.6144355,4177.803735,1.507,4.598666667,26.77695
226.5,-14.5,41.90474973,46.7887744,10.87190463,260.1553153,4190.098955,1.526,4.642714286,26.92495
226.5,-13.5,54.78895189,55.73296132,11.8497707,256.6328131,4337.193799,1.526,4.687809524,27.0354
226.5,-12.5,67.6312918,66.00771126,13.03930905,244.4150454,4253.227908,1.542,4.735428571,27.1158
226.5,-11.5,81.3502206,74.62234779,13.99343718,243.1837558,4138.156025,1.506,4.783238095,27.16595
226.5,-10.5,89.72296654,79.24328206,14.7528342,240.9636295,3948.073823,1.49,4.825238095,27.17375
226.5,-9.5,95.34174326,83.59655373,13.19027914,233.7147973,4475.348056,1.311,4.855190476,27.12465
226.5,-8.5,95.23403174,84.71250073,12.89384302,232.9419408,4602.201587,1.445,4.871619048,27.0097
226.5,-7.5,97.15903616,85.91074828,12.86742749,231.4322744,4599.041348,1.26,4.87952381,26.82225
226.5,-6.5,99.87925364,88.65198978,12.77148994,232.7108985,4600.896128,1.451,4.885095238,26.553
226.5,-5.5,96.09113784,90.48995873,12.75018395,230.6228782,4596.842202,1.273,4.890619048,26.20265
226.5,-4.5,86.58533334,90.36005695,12.57927908,225.6254962,4609.331406,1.278,4.894714286,25.7943
226.5,-3.5,73.14313129,90.99444638,12.11142263,222.5365383,4601.093628,1.45,4.89647619,25.36855
226.5,-2.5,56.15038378,97.52613979,12.09834267,209.6635903,4429.017642,1.439,4.897904762,24.96425
226.5,-1.5,38.16492229,91.29962187,11.36216678,205.6364028,4354.918948,1.427,4.902238095,24.6349
226.5,-0.5,25.26313598,71.18101329,9.58360774,192.9402647,4314.86697,1.438,4.909142857,24.4495
226.5,0.5,29.09633082,74.29007927,9.75244548,195.0278758,4310.496177,1.427,4.915285714,24.4682
226.5,1.5,47.07673609,92.94554035,11.28188694,199.6235652,4422.678782,1.439,4.918761905,24.6943
226.5,2.5,64.93411849,97.77815992,12.20180615,209.5323841,4353.771328,1.435,4.920714286,25.0627
226.5,3.5,79.79508571,99.34213711,12.4565353,211.2444701,4397.0275,1.384,4.922619048,25.45175
226.5,4.5,88.37935109,98.90583907,11.93543036,207.8920501,4472.761406,1.415,4.924904762,25.6885
226.5,5.5,88.49054277,91.61144814,11.14300514,213.0282718,4423.182092,1.42,4.926904762,25.584
226.5,6.5,84.12808484,85.29487097,10.10774123,217.5127357,4441.568545,1.418,4.928238095,25.03525
226.5,7.5,76.6182606,74.87271593,8.31071078,221.8486138,4614.008984,1.409,4.928619048,24.1368
226.5,8.5,72.20015009,70.08038972,7.66822799,229.3255212,4847.879272,1.472,4.92652381,23.16995
226.5,9.5,70.44764355,71.96618417,7.62316367,224.3181839,4877.025821,1.466,4.921380952,22.45265
226.5,10.5,65.88766996,69.70899516,7.49591009,236.3065168,4870.681362,1.457,4.910428571,22.17
226.5,11.5,64.14403136,68.63652413,7.66987504,231.2770842,4850.625996,1.454,4.89052381,22.31115
226.5,12.5,61.41001883,66.04484849,7.58429236,234.2805672,4764.307891,1.446,4.858952381,22.71205
226.5,13.5,54.01143146,57.78337427,6.73169925,240.853342,4859.735059,1.443,4.817761905,23.16625
226.5,14.5,48.55135555,50.79443557,6.28296198,247.2016994,4881.58339,1.426,4.773761905,23.5111
226.5,15.5,39.63573894,41.98622741,5.65327759,246.3563738,4895.829043,1.406,4.733380952,23.65305
226.5,16.5,31.32171808,34.32344048,4.85298789,268.9353513,4870.70896,1.429,4.697142857,23.5789
226.5,17.5,23.7717773,28.76926955,3.98729106,279.1826359,5213.140024,1.42,4.660380952,23.3339
226.5,18.5,16.93301659,23.96103698,3.54179497,292.6462537,5244.762638,1.418,4.618238095,22.991
226.5,19.5,12.39292442,20.48202266,3.13423251,299.0012838,5274.953062,1.42,4.568619048,22.61635
226.5,20.5,9.058650015,17.34894108,2.84451968,303.3957218,5110.539573,1.485,4.512428571,22.2432
226.5,21.5,5.822090033,14.20313252,2.53377698,302.7594231,5029.07298,1.493,4.449714286,21.8777
226.5,22.5,3.778595653,12.50583192,2.37933335,309.622643,4923.75957,1.497,4.379809524,21.5221
226.5,23.5,2.678463958,11.45482555,2.21492261,306.3121009,4859.196844,1.498,4.303761905,21.1846
